date,op_type,flight,airline,tail_id,origin,destination,sched_time_local,actual_time_local,delay_min,hour,dow,status,propagated_from_prev,cascade_caused
2025-08-15,DEPARTURE,EK504,EK,VT-A147,BOM,PNQ,2025-08-15 18:17:00,2025-08-15 19:05:00,48,18,Friday,DELAYED,0.0,0.0
2025-08-15,ARRIVAL,SG327,SG,VT-A147,PNQ,BOM,2025-08-15 22:18:00,2025-08-15 22:26:00,8,22,Friday,ON_TIME,0.0,2.0
2025-08-15,DEPARTURE,SQ252,SQ,VT-A147,BOM,LHR,2025-08-15 23:09:00,2025-08-15 23:28:00,19,23,Friday,DELAYED,2.0,0.0
2025-08-16,DEPARTURE,SQ507,SQ,VT-A147,BOM,DOH,2025-08-16 10:52:00,2025-08-16 11:06:00,14,10,Saturday,DELAYED,0.0,0.0
2025-08-16,ARRIVAL,BA244,BA,VT-A147,DOH,BOM,2025-08-16 17:58:00,2025-08-16 18:24:00,26,17,Saturday,DELAYED,0.0,0.0
2025-08-16,DEPARTURE,SG318,SG,VT-A147,BOM,DOH,2025-08-16 19:23:00,2025-08-16 20:17:00,54,19,Saturday,DELAYED,0.0,0.0
2025-08-17,ARRIVAL,G8909,G8,VT-A147,DOH,BOM,2025-08-17 01:26:00,2025-08-17 01:36:00,10,1,Sunday,ON_TIME,0.0,2.0
2025-08-17,DEPARTURE,QP388,QP,VT-A147,BOM,DEL,2025-08-17 02:19:00,2025-08-17 02:09:00,-10,2,Sunday,ON_TIME,2.0,0.0
2025-08-17,ARRIVAL,I5788,I5,VT-A147,DEL,BOM,2025-08-17 05:03:00,2025-08-17 05:19:00,16,5,Sunday,DELAYED,0.0,5.0
2025-08-17,DEPARTURE,UK449,UK,VT-A147,BOM,TRV,2025-08-17 05:59:00,2025-08-17 06:00:00,1,5,Sunday,ON_TIME,5.0,0.0
2025-08-10,DEPARTURE,QR334,QR,VT-A148,BOM,LHR,2025-08-10 08:10:00,2025-08-10 08:41:00,31,8,Sunday,DELAYED,0.0,0.0
2025-08-10,ARRIVAL,QP447,QP,VT-A148,LHR,BOM,2025-08-10 15:01:00,2025-08-10 15:07:00,6,15,Sunday,ON_TIME,0.0,0.0
2025-08-10,DEPARTURE,6E467,6E,VT-A148,BOM,CCJ,2025-08-10 15:58:00,2025-08-10 15:48:00,-10,15,Sunday,ON_TIME,0.0,0.0
2025-08-10,ARRIVAL,6E579,6E,VT-A148,CCJ,BOM,2025-08-10 18:17:00,2025-08-10 19:13:00,56,18,Sunday,DELAYED,0.0,14.0
2025-08-10,DEPARTURE,BA682,BA,VT-A148,BOM,AMD,2025-08-10 19:44:00,2025-08-10 20:17:00,33,19,Sunday,DELAYED,14.0,0.0
2025-08-10,ARRIVAL,QR541,QR,VT-A148,AMD,BOM,2025-08-10 23:30:00,2025-08-10 23:27:00,-3,23,Sunday,ON_TIME,0.0,0.0
2025-08-11,DEPARTURE,SG589,SG,VT-A148,BOM,DXB,2025-08-11 00:44:00,2025-08-11 00:37:00,-7,0,Monday,ON_TIME,0.0,0.0
2025-08-11,DEPARTURE,EK257,EK,VT-A148,BOM,MAA,2025-08-11 06:09:00,2025-08-11 06:05:00,-4,6,Monday,ON_TIME,0.0,0.0
2025-08-11,ARRIVAL,6E200,6E,VT-A148,MAA,BOM,2025-08-11 09:00:00,2025-08-11 08:55:00,-5,9,Monday,ON_TIME,0.0,1.0
2025-08-11,DEPARTURE,UK850,UK,VT-A148,BOM,DXB,2025-08-11 09:39:00,2025-08-11 09:51:00,12,9,Monday,DELAYED,1.0,0.0
2025-08-11,ARRIVAL,G8416,G8,VT-A148,DXB,BOM,2025-08-11 19:00:00,2025-08-11 19:33:00,33,19,Monday,DELAYED,0.0,0.0
2025-08-12,DEPARTURE,UK598,UK,VT-A148,BOM,GOI,2025-08-12 05:11:00,2025-08-12 05:08:00,-3,5,Tuesday,ON_TIME,0.0,0.0
2025-08-12,ARRIVAL,AI667,AI,VT-A148,GOI,BOM,2025-08-12 07:45:00,2025-08-12 08:05:00,20,7,Tuesday,DELAYED,0.0,0.0
2025-08-12,DEPARTURE,UK234,UK,VT-A148,BOM,BLR,2025-08-12 08:53:00,2025-08-12 09:16:00,23,8,Tuesday,DELAYED,0.0,0.0
2025-08-12,ARRIVAL,QP952,QP,VT-A148,BLR,BOM,2025-08-12 11:56:00,2025-08-12 11:56:00,0,11,Tuesday,ON_TIME,0.0,6.0
2025-08-12,DEPARTURE,SQ743,SQ,VT-A148,BOM,DOH,2025-08-12 12:35:00,2025-08-12 12:40:00,5,12,Tuesday,ON_TIME,6.0,0.0
2025-08-13,ARRIVAL,SQ289,SQ,VT-A148,DEL,BOM,2025-08-13 09:01:00,2025-08-13 08:51:00,-10,9,Wednesday,ON_TIME,0.0,0.0
2025-08-13,DEPARTURE,QP959,QP,VT-A148,BOM,BLR,2025-08-13 09:48:00,2025-08-13 09:51:00,3,9,Wednesday,ON_TIME,0.0,0.0
2025-08-13,ARRIVAL,AI696,AI,VT-A148,BLR,BOM,2025-08-13 12:19:00,2025-08-13 12:34:00,15,12,Wednesday,DELAYED,0.0,8.0
2025-08-13,DEPARTURE,I5465,I5,VT-A148,BOM,PNQ,2025-08-13 13:11:00,2025-08-13 13:12:00,1,13,Wednesday,ON_TIME,8.0,0.0
2025-08-13,ARRIVAL,QP891,QP,VT-A148,PNQ,BOM,2025-08-13 16:19:00,2025-08-13 16:17:00,-2,16,Wednesday,ON_TIME,0.0,4.0
2025-08-13,DEPARTURE,QP985,QP,VT-A148,BOM,TRV,2025-08-13 16:58:00,2025-08-13 16:57:00,-1,16,Wednesday,ON_TIME,4.0,0.0
2025-08-14,ARRIVAL,I5326,I5,VT-A148,PNQ,BOM,2025-08-14 08:03:00,2025-08-14 08:33:00,30,8,Thursday,DELAYED,0.0,9.0
2025-08-14,DEPARTURE,UK687,UK,VT-A148,BOM,AMD,2025-08-14 09:09:00,2025-08-14 09:19:00,10,9,Thursday,ON_TIME,9.0,0.0
2025-08-14,ARRIVAL,QR844,QR,VT-A148,AMD,BOM,2025-08-14 12:34:00,2025-08-14 13:00:00,26,12,Thursday,DELAYED,0.0,0.0
2025-08-14,DEPARTURE,6E409,6E,VT-A148,BOM,SIN,2025-08-14 13:57:00,2025-08-14 14:15:00,18,13,Thursday,DELAYED,0.0,0.0
2025-08-14,ARRIVAL,SG824,SG,VT-A148,SIN,BOM,2025-08-14 19:01:00,2025-08-14 19:02:00,1,19,Thursday,ON_TIME,0.0,9.0
2025-08-14,DEPARTURE,UK917,UK,VT-A148,BOM,PNQ,2025-08-14 19:38:00,2025-08-14 20:26:00,48,19,Thursday,DELAYED,9.0,0.0
2025-08-14,ARRIVAL,SG761,SG,VT-A148,PNQ,BOM,2025-08-14 23:30:00,2025-08-14 23:33:00,3,23,Thursday,ON_TIME,0.0,0.0
2025-08-15,ARRIVAL,BA781,BA,VT-A148,AMD,BOM,2025-08-15 06:49:00,2025-08-15 07:24:00,35,6,Friday,DELAYED,0.0,0.0
2025-08-15,DEPARTURE,QR393,QR,VT-A148,BOM,TRV,2025-08-15 08:29:00,2025-08-15 08:38:00,9,8,Friday,ON_TIME,0.0,0.0
2025-08-15,ARRIVAL,SQ518,SQ,VT-A148,TRV,BOM,2025-08-15 10:53:00,2025-08-15 11:43:00,50,10,Friday,DELAYED,0.0,0.0
2025-08-15,DEPARTURE,SG324,SG,VT-A148,BOM,PNQ,2025-08-15 12:39:00,2025-08-15 13:28:00,49,12,Friday,DELAYED,0.0,0.0
2025-08-15,ARRIVAL,G8637,G8,VT-A148,PNQ,BOM,2025-08-15 16:12:00,2025-08-15 16:50:00,38,16,Friday,DELAYED,0.0,17.0
2025-08-15,DEPARTURE,G8169,G8,VT-A148,BOM,AMD,2025-08-15 17:18:00,2025-08-15 18:07:00,49,17,Friday,DELAYED,17.0,0.0
2025-08-15,ARRIVAL,SQ546,SQ,VT-A148,AMD,BOM,2025-08-15 20:02:00,2025-08-15 19:59:00,-3,20,Friday,ON_TIME,0.0,0.0
2025-08-15,DEPARTURE,BA736,BA,VT-A148,BOM,MAA,2025-08-15 21:17:00,2025-08-15 22:03:00,46,21,Friday,DELAYED,0.0,0.0
2025-08-16,ARRIVAL,SG397,SG,VT-A148,TRV,BOM,2025-08-16 05:54:00,2025-08-16 05:48:00,-6,5,Saturday,ON_TIME,0.0,16.0
2025-08-16,DEPARTURE,AI666,AI,VT-A148,BOM,TRV,2025-08-16 06:17:00,2025-08-16 06:27:00,10,6,Saturday,ON_TIME,16.0,0.0
2025-08-16,ARRIVAL,UK487,UK,VT-A148,TRV,BOM,2025-08-16 08:28:00,2025-08-16 09:12:00,44,8,Saturday,DELAYED,0.0,16.0
2025-08-16,DEPARTURE,EK339,EK,VT-A148,BOM,GOI,2025-08-16 09:41:00,2025-08-16 10:00:00,19,9,Saturday,DELAYED,16.0,0.0
2025-08-16,ARRIVAL,QP935,QP,VT-A148,GOI,BOM,2025-08-16 12:48:00,2025-08-16 13:19:00,31,12,Saturday,DELAYED,0.0,4.0
2025-08-16,DEPARTURE,G8355,G8,VT-A148,BOM,TRV,2025-08-16 14:00:00,2025-08-16 14:35:00,35,14,Saturday,DELAYED,4.0,0.0
2025-08-16,ARRIVAL,BA432,BA,VT-A148,TRV,BOM,2025-08-16 17:05:00,2025-08-16 17:12:00,7,17,Saturday,ON_TIME,0.0,0.0
2025-08-10,DEPARTURE,SG544,SG,VT-A149,BOM,DXB,2025-08-10 09:21:00,2025-08-10 10:20:00,59,9,Sunday,DELAYED,0.0,0.0
2025-08-10,ARRIVAL,I5336,I5,VT-A149,DXB,BOM,2025-08-10 19:35:00,2025-08-10 19:38:00,3,19,Sunday,ON_TIME,0.0,13.0
2025-08-10,DEPARTURE,EK815,EK,VT-A149,BOM,DXB,2025-08-10 20:10:00,2025-08-10 20:16:00,6,20,Sunday,ON_TIME,13.0,0.0
2025-08-11,ARRIVAL,QP277,QP,VT-A149,DXB,BOM,2025-08-11 02:08:00,2025-08-11 02:16:00,8,2,Monday,ON_TIME,0.0,9.0
2025-08-11,DEPARTURE,6E757,6E,VT-A149,BOM,PNQ,2025-08-11 02:52:00,2025-08-11 03:13:00,21,2,Monday,DELAYED,9.0,0.0
2025-08-11,ARRIVAL,QP321,QP,VT-A149,PNQ,BOM,2025-08-11 06:39:00,2025-08-11 06:33:00,-6,6,Monday,ON_TIME,0.0,5.0
2025-08-11,DEPARTURE,I5255,I5,VT-A149,BOM,AMD,2025-08-11 07:13:00,2025-08-11 07:50:00,37,7,Monday,DELAYED,5.0,0.0
2025-08-11,ARRIVAL,G8536,G8,VT-A149,AMD,BOM,2025-08-11 09:27:00,2025-08-11 10:07:00,40,9,Monday,DELAYED,0.0,29.0
2025-08-11,DEPARTURE,EK317,EK,VT-A149,BOM,CCJ,2025-08-11 10:23:00,2025-08-11 11:18:00,55,10,Monday,DELAYED,29.0,0.0
2025-08-11,ARRIVAL,6E974,6E,VT-A149,CCJ,BOM,2025-08-11 14:23:00,2025-08-11 14:30:00,7,14,Monday,ON_TIME,0.0,0.0
2025-08-11,DEPARTURE,I5701,I5,VT-A149,BOM,CCU,2025-08-11 15:22:00,2025-08-11 15:27:00,5,15,Monday,ON_TIME,0.0,0.0
2025-08-11,ARRIVAL,SG333,SG,VT-A149,CCU,BOM,2025-08-11 18:29:00,2025-08-11 19:20:00,51,18,Monday,DELAYED,0.0,0.0
2025-08-11,DEPARTURE,BA464,BA,VT-A149,BOM,DOH,2025-08-11 20:16:00,2025-08-11 20:39:00,23,20,Monday,DELAYED,0.0,0.0
2025-08-12,ARRIVAL,SQ931,SQ,VT-A149,DOH,BOM,2025-08-12 04:47:00,2025-08-12 04:58:00,11,4,Tuesday,DELAYED,0.0,0.0
2025-08-12,DEPARTURE,SQ579,SQ,VT-A149,BOM,HYD,2025-08-12 06:08:00,2025-08-12 06:35:00,27,6,Tuesday,DELAYED,0.0,3.0
2025-08-12,ARRIVAL,EK247,EK,VT-A149,AMD,BOM,2025-08-12 07:17:00,2025-08-12 08:00:00,43,7,Tuesday,DELAYED,3.0,0.0
2025-08-12,DEPARTURE,UK165,UK,VT-A149,BOM,LHR,2025-08-12 08:55:00,2025-08-12 09:29:00,34,8,Tuesday,DELAYED,0.0,0.0
2025-08-12,ARRIVAL,QP257,QP,VT-A149,LHR,BOM,2025-08-12 15:55:00,2025-08-12 16:24:00,29,15,Tuesday,DELAYED,0.0,8.0
2025-08-12,DEPARTURE,I5132,I5,VT-A149,BOM,LHR,2025-08-12 17:01:00,2025-08-12 17:10:00,9,17,Tuesday,ON_TIME,8.0,0.0
2025-08-12,ARRIVAL,AI611,AI,VT-A149,LHR,BOM,2025-08-12 23:33:00,2025-08-13 00:01:00,28,23,Tuesday,DELAYED,0.0,11.0
2025-08-13,DEPARTURE,BA178,BA,VT-A149,BOM,TRV,2025-08-13 00:35:00,2025-08-13 00:36:00,1,0,Wednesday,ON_TIME,11.0,0.0
2025-08-13,ARRIVAL,UK727,UK,VT-A149,TRV,BOM,2025-08-13 04:10:00,2025-08-13 04:08:00,-2,4,Wednesday,ON_TIME,0.0,1.0
2025-08-13,DEPARTURE,EK954,EK,VT-A149,BOM,DOH,2025-08-13 04:52:00,2025-08-13 04:43:00,-9,4,Wednesday,ON_TIME,1.0,0.0
2025-08-13,DEPARTURE,SG385,SG,VT-A149,BOM,GOI,2025-08-13 09:06:00,2025-08-13 08:58:00,-8,9,Wednesday,ON_TIME,0.0,0.0
2025-08-13,ARRIVAL,BA249,BA,VT-A149,GOI,BOM,2025-08-13 11:00:00,2025-08-13 11:13:00,13,11,Wednesday,DELAYED,0.0,0.0
2025-08-13,DEPARTURE,SQ392,SQ,VT-A149,BOM,DEL,2025-08-13 12:11:00,2025-08-13 12:19:00,8,12,Wednesday,ON_TIME,0.0,0.0
2025-08-13,ARRIVAL,BA626,BA,VT-A149,DEL,BOM,2025-08-13 15:35:00,2025-08-13 16:02:00,27,15,Wednesday,DELAYED,0.0,0.0
2025-08-13,DEPARTURE,BA829,BA,VT-A149,BOM,DXB,2025-08-13 17:03:00,2025-08-13 17:30:00,27,17,Wednesday,DELAYED,0.0,0.0
2025-08-14,ARRIVAL,AI990,AI,VT-A149,DXB,BOM,2025-08-14 01:38:00,2025-08-14 01:28:00,-10,1,Thursday,ON_TIME,0.0,5.0
2025-08-14,DEPARTURE,G8873,G8,VT-A149,BOM,SIN,2025-08-14 02:08:00,2025-08-14 02:10:00,2,2,Thursday,ON_TIME,5.0,0.0
2025-08-14,ARRIVAL,EK359,EK,VT-A149,AMD,BOM,2025-08-14 10:27:00,2025-08-14 10:28:00,1,10,Thursday,ON_TIME,0.0,0.0
2025-08-14,ARRIVAL,AI864,AI,VT-A149,SIN,BOM,2025-08-14 11:13:00,2025-08-14 11:27:00,14,11,Thursday,DELAYED,0.0,54.0
2025-08-14,DEPARTURE,SQ495,SQ,VT-A149,BOM,TRV,2025-08-14 11:18:00,2025-08-14 11:14:00,-4,11,Thursday,ON_TIME,54.0,0.0
2025-08-14,ARRIVAL,SG130,SG,VT-A149,TRV,BOM,2025-08-14 13:06:00,2025-08-14 13:31:00,25,13,Thursday,DELAYED,0.0,12.0
2025-08-14,DEPARTURE,SG245,SG,VT-A149,BOM,PNQ,2025-08-14 14:04:00,2025-08-14 14:09:00,5,14,Thursday,ON_TIME,12.0,0.0
2025-08-14,ARRIVAL,I5910,I5,VT-A149,PNQ,BOM,2025-08-14 15:52:00,2025-08-14 15:53:00,1,15,Thursday,ON_TIME,0.0,9.0
2025-08-14,DEPARTURE,G8436,G8,VT-A149,BOM,SIN,2025-08-14 16:29:00,2025-08-14 16:47:00,18,16,Thursday,DELAYED,9.0,0.0
2025-08-14,ARRIVAL,BA889,BA,VT-A149,SIN,BOM,2025-08-14 20:47:00,2025-08-14 21:05:00,18,20,Thursday,DELAYED,0.0,0.0
2025-08-15,ARRIVAL,SG989,SG,VT-A149,SIN,BOM,2025-08-15 06:52:00,2025-08-15 06:42:00,-10,6,Friday,ON_TIME,0.0,9.0
2025-08-15,DEPARTURE,6E460,6E,VT-A149,BOM,PNQ,2025-08-15 07:18:00,2025-08-15 07:34:00,16,7,Friday,DELAYED,9.0,0.0
2025-08-15,ARRIVAL,QR991,QR,VT-A149,PNQ,BOM,2025-08-15 09:35:00,2025-08-15 10:37:00,62,9,Friday,DELAYED,0.0,0.0
2025-08-15,DEPARTURE,SQ561,SQ,VT-A149,BOM,HYD,2025-08-15 11:33:00,2025-08-15 11:33:00,0,11,Friday,ON_TIME,0.0,0.0
2025-08-15,ARRIVAL,I5553,I5,VT-A149,HYD,BOM,2025-08-15 14:03:00,2025-08-15 14:00:00,-3,14,Friday,ON_TIME,0.0,8.0
2025-08-15,DEPARTURE,EK895,EK,VT-A149,BOM,BLR,2025-08-15 14:37:00,2025-08-15 14:27:00,-10,14,Friday,ON_TIME,8.0,0.0
2025-08-16,ARRIVAL,AI870,AI,VT-A149,MAA,BOM,2025-08-16 07:44:00,2025-08-16 07:34:00,-10,7,Saturday,ON_TIME,0.0,5.0
2025-08-16,DEPARTURE,QR761,QR,VT-A149,BOM,DXB,2025-08-16 08:14:00,2025-08-16 08:41:00,27,8,Saturday,DELAYED,5.0,0.0
2025-08-16,ARRIVAL,I5462,I5,VT-A149,DXB,BOM,2025-08-16 16:06:00,2025-08-16 16:13:00,7,16,Saturday,ON_TIME,0.0,7.0
2025-08-16,DEPARTURE,QP153,QP,VT-A149,BOM,AMD,2025-08-16 16:51:00,2025-08-16 17:03:00,12,16,Saturday,DELAYED,7.0,0.0
2025-08-16,ARRIVAL,EK994,EK,VT-A149,AMD,BOM,2025-08-16 19:32:00,2025-08-16 20:08:00,36,19,Saturday,DELAYED,0.0,0.0
2025-08-16,DEPARTURE,I5453,I5,VT-A149,BOM,CCJ,2025-08-16 21:14:00,2025-08-16 21:29:00,15,21,Saturday,DELAYED,0.0,0.0
2025-08-17,ARRIVAL,QP657,QP,VT-A149,CCJ,BOM,2025-08-17 00:51:00,2025-08-17 00:57:00,6,0,Sunday,ON_TIME,0.0,5.0
2025-08-17,DEPARTURE,QP419,QP,VT-A149,BOM,BLR,2025-08-17 01:37:00,2025-08-17 01:53:00,16,1,Sunday,DELAYED,5.0,0.0
2025-08-10,DEPARTURE,UK260,UK,VT-A150,BOM,AMD,2025-08-10 10:23:00,2025-08-10 10:52:00,29,10,Sunday,DELAYED,0.0,0.0
2025-08-10,ARRIVAL,EK169,EK,VT-A150,AMD,BOM,2025-08-10 14:01:00,2025-08-10 14:08:00,7,14,Sunday,ON_TIME,0.0,0.0
2025-08-10,DEPARTURE,6E690,6E,VT-A150,BOM,BLR,2025-08-10 15:19:00,2025-08-10 15:09:00,-10,15,Sunday,ON_TIME,0.0,0.0
2025-08-10,ARRIVAL,6E316,6E,VT-A150,BLR,BOM,2025-08-10 16:56:00,2025-08-10 17:07:00,11,16,Sunday,DELAYED,0.0,15.0
2025-08-10,DEPARTURE,6E843,6E,VT-A150,BOM,DXB,2025-08-10 17:37:00,2025-08-10 17:43:00,6,17,Sunday,ON_TIME,15.0,0.0
2025-08-11,ARRIVAL,6E430,6E,VT-A150,DXB,BOM,2025-08-11 00:47:00,2025-08-11 00:46:00,-1,0,Monday,ON_TIME,0.0,13.0
2025-08-11,DEPARTURE,I5787,I5,VT-A150,BOM,CCJ,2025-08-11 01:18:00,2025-08-11 01:25:00,7,1,Monday,ON_TIME,13.0,0.0
2025-08-11,DEPARTURE,UK182,UK,VT-A150,BOM,CCU,2025-08-11 07:14:00,2025-08-11 07:17:00,3,7,Monday,ON_TIME,0.0,0.0
2025-08-11,ARRIVAL,AI291,AI,VT-A150,CCU,BOM,2025-08-11 09:16:00,2025-08-11 09:36:00,20,9,Monday,DELAYED,0.0,19.0
2025-08-11,DEPARTURE,QP343,QP,VT-A150,BOM,PNQ,2025-08-11 10:02:00,2025-08-11 09:52:00,-10,10,Monday,ON_TIME,19.0,0.0
2025-08-11,ARRIVAL,SQ567,SQ,VT-A150,PNQ,BOM,2025-08-11 12:39:00,2025-08-11 12:50:00,11,12,Monday,DELAYED,0.0,0.0
2025-08-12,DEPARTURE,QP753,QP,VT-A150,BOM,DOH,2025-08-12 09:10:00,2025-08-12 10:05:00,55,9,Tuesday,DELAYED,0.0,0.0
2025-08-12,ARRIVAL,AI882,AI,VT-A150,DOH,BOM,2025-08-12 19:12:00,2025-08-12 20:21:00,69,19,Tuesday,DELAYED,0.0,0.0
2025-08-12,DEPARTURE,6E130,6E,VT-A150,BOM,CCU,2025-08-12 21:09:00,2025-08-12 21:26:00,17,21,Tuesday,DELAYED,0.0,0.0
2025-08-12,ARRIVAL,BA205,BA,VT-A150,CCU,BOM,2025-08-12 23:19:00,2025-08-12 23:16:00,-3,23,Tuesday,ON_TIME,0.0,0.0
2025-08-13,DEPARTURE,I5470,I5,VT-A150,BOM,DEL,2025-08-13 00:28:00,2025-08-13 00:31:00,3,0,Wednesday,ON_TIME,0.0,0.0
2025-08-13,ARRIVAL,BA523,BA,VT-A150,DEL,BOM,2025-08-13 03:10:00,2025-08-13 03:11:00,1,3,Wednesday,ON_TIME,0.0,0.0
2025-08-13,DEPARTURE,QR618,QR,VT-A150,BOM,CCJ,2025-08-13 04:08:00,2025-08-13 04:22:00,14,4,Wednesday,DELAYED,0.0,0.0
2025-08-13,DEPARTURE,SQ413,SQ,VT-A150,BOM,MAA,2025-08-13 06:49:00,2025-08-13 06:55:00,6,6,Wednesday,ON_TIME,0.0,2.0
2025-08-13,ARRIVAL,SQ698,SQ,VT-A150,CCJ,BOM,2025-08-13 07:38:00,2025-08-13 08:28:00,50,7,Wednesday,DELAYED,2.0,0.0
2025-08-13,ARRIVAL,I5861,I5,VT-A150,MAA,BOM,2025-08-13 10:16:00,2025-08-13 10:28:00,12,10,Wednesday,DELAYED,0.0,10.0
2025-08-13,DEPARTURE,QR443,QR,VT-A150,BOM,GOI,2025-08-13 11:03:00,2025-08-13 11:17:00,14,11,Wednesday,DELAYED,10.0,0.0
2025-08-13,ARRIVAL,SG927,SG,VT-A150,GOI,BOM,2025-08-13 13:17:00,2025-08-13 13:24:00,7,13,Wednesday,ON_TIME,0.0,0.0
2025-08-14,DEPARTURE,AI507,AI,VT-A150,BOM,BLR,2025-08-14 06:11:00,2025-08-14 06:28:00,17,6,Thursday,DELAYED,0.0,0.0
2025-08-14,ARRIVAL,I5336,I5,VT-A150,BLR,BOM,2025-08-14 08:11:00,2025-08-14 09:05:00,54,8,Thursday,DELAYED,0.0,15.0
2025-08-14,DEPARTURE,I5653,I5,VT-A150,BOM,DOH,2025-08-14 09:35:00,2025-08-14 09:58:00,23,9,Thursday,DELAYED,15.0,0.0
2025-08-14,ARRIVAL,EK434,EK,VT-A150,DOH,BOM,2025-08-14 16:16:00,2025-08-14 16:57:00,41,16,Thursday,DELAYED,0.0,0.0
2025-08-14,DEPARTURE,QR883,QR,VT-A150,BOM,SIN,2025-08-14 18:07:00,2025-08-14 18:52:00,45,18,Thursday,DELAYED,0.0,0.0
2025-08-15,ARRIVAL,6E438,6E,VT-A150,SIN,BOM,2025-08-15 00:01:00,2025-08-15 00:11:00,10,0,Friday,ON_TIME,0.0,18.0
2025-08-15,DEPARTURE,EK772,EK,VT-A150,BOM,GOI,2025-08-15 00:38:00,2025-08-15 00:42:00,4,0,Friday,ON_TIME,18.0,0.0
2025-08-15,ARRIVAL,QR688,QR,VT-A150,GOI,BOM,2025-08-15 03:19:00,2025-08-15 03:16:00,-3,3,Friday,ON_TIME,0.0,0.0
2025-08-15,DEPARTURE,QP544,QP,VT-A150,BOM,TRV,2025-08-15 06:17:00,2025-08-15 06:18:00,1,6,Friday,ON_TIME,0.0,0.0
2025-08-15,ARRIVAL,QP449,QP,VT-A150,TRV,BOM,2025-08-15 08:09:00,2025-08-15 08:19:00,10,8,Friday,ON_TIME,0.0,0.0
2025-08-15,DEPARTURE,6E558,6E,VT-A150,BOM,BLR,2025-08-15 09:07:00,2025-08-15 09:09:00,2,9,Friday,ON_TIME,0.0,0.0
2025-08-15,ARRIVAL,AI662,AI,VT-A150,BLR,BOM,2025-08-15 10:51:00,2025-08-15 10:56:00,5,10,Friday,ON_TIME,0.0,0.0
2025-08-15,DEPARTURE,QP154,QP,VT-A150,BOM,MAA,2025-08-15 11:45:00,2025-08-15 11:51:00,6,11,Friday,ON_TIME,0.0,0.0
2025-08-15,ARRIVAL,EK672,EK,VT-A150,MAA,BOM,2025-08-15 13:54:00,2025-08-15 13:51:00,-3,13,Friday,ON_TIME,0.0,0.0
2025-08-15,DEPARTURE,SG568,SG,VT-A150,BOM,DOH,2025-08-15 14:52:00,2025-08-15 14:59:00,7,14,Friday,ON_TIME,0.0,0.0
2025-08-16,ARRIVAL,6E621,6E,VT-A150,DOH,BOM,2025-08-16 00:14:00,2025-08-16 00:18:00,4,0,Saturday,ON_TIME,0.0,0.0
2025-08-16,ARRIVAL,G8493,G8,VT-A150,CCU,BOM,2025-08-16 06:23:00,2025-08-16 06:31:00,8,6,Saturday,ON_TIME,0.0,20.0
2025-08-16,DEPARTURE,SG685,SG,VT-A150,BOM,GOI,2025-08-16 06:56:00,2025-08-16 06:46:00,-10,6,Saturday,ON_TIME,20.0,0.0
2025-08-16,ARRIVAL,QR285,QR,VT-A150,GOI,BOM,2025-08-16 08:53:00,2025-08-16 08:43:00,-10,8,Saturday,ON_TIME,0.0,0.0
2025-08-16,DEPARTURE,QP960,QP,VT-A150,BOM,BLR,2025-08-16 09:44:00,2025-08-16 10:19:00,35,9,Saturday,DELAYED,0.0,0.0
2025-08-16,ARRIVAL,UK152,UK,VT-A150,BLR,BOM,2025-08-16 13:14:00,2025-08-16 13:14:00,0,13,Saturday,ON_TIME,0.0,0.0
2025-08-10,DEPARTURE,AI464,AI,VT-A151,BOM,LHR,2025-08-10 08:11:00,2025-08-10 08:43:00,32,8,Sunday,DELAYED,0.0,0.0
2025-08-10,ARRIVAL,QR450,QR,VT-A151,LHR,BOM,2025-08-10 16:56:00,2025-08-10 17:21:00,25,16,Sunday,DELAYED,0.0,0.0
2025-08-10,DEPARTURE,QR558,QR,VT-A151,BOM,PNQ,2025-08-10 18:13:00,2025-08-10 18:12:00,-1,18,Sunday,ON_TIME,0.0,0.0
2025-08-10,ARRIVAL,BA598,BA,VT-A151,PNQ,BOM,2025-08-10 20:18:00,2025-08-10 20:15:00,-3,20,Sunday,ON_TIME,0.0,0.0
2025-08-10,DEPARTURE,6E306,6E,VT-A151,BOM,DXB,2025-08-10 21:25:00,2025-08-10 21:25:00,0,21,Sunday,ON_TIME,0.0,0.0
2025-08-11,ARRIVAL,I5614,I5,VT-A151,DXB,BOM,2025-08-11 06:25:00,2025-08-11 06:51:00,26,6,Monday,DELAYED,0.0,0.0
2025-08-11,DEPARTURE,I5795,I5,VT-A151,BOM,DOH,2025-08-11 10:25:00,2025-08-11 10:15:00,-10,10,Monday,ON_TIME,0.0,0.0
2025-08-11,ARRIVAL,I5959,I5,VT-A151,DOH,BOM,2025-08-11 15:41:00,2025-08-11 15:50:00,9,15,Monday,ON_TIME,0.0,7.0
2025-08-11,DEPARTURE,QP379,QP,VT-A151,BOM,TRV,2025-08-11 16:28:00,2025-08-11 16:54:00,26,16,Monday,DELAYED,7.0,0.0
2025-08-11,ARRIVAL,BA255,BA,VT-A151,TRV,BOM,2025-08-11 20:14:00,2025-08-11 20:23:00,9,20,Monday,ON_TIME,0.0,0.0
2025-08-11,DEPARTURE,SQ679,SQ,VT-A151,BOM,MAA,2025-08-11 21:25:00,2025-08-11 21:45:00,20,21,Monday,DELAYED,0.0,0.0
2025-08-12,ARRIVAL,BA110,BA,VT-A151,HYD,BOM,2025-08-12 07:48:00,2025-08-12 08:30:00,42,7,Tuesday,DELAYED,0.0,0.0
